user,age,occupation,gender,item,rating
95552,15,artist,M,a+shot+in+the+dark+1964,3.71
95552,15,artist,M,x2+2003,3.71
95552,15,artist,M,the+blind+side+2009,5.0
95552,15,artist,M,the+terminator+1984,3.71
90113,9,sales/marketing,M,deep+impact+1998,3.0
112089,12,K-12 student,M,akira+1988,5.0
112089,12,K-12 student,M,evolution+2001,3.0
198916,12,K-12 student,F,the+girl+who+leapt+through+time+2006,5.0
198916,12,K-12 student,F,spirited+away+2001,5.0
198916,12,K-12 student,F,madagascar+2005,3.0
198916,12,K-12 student,F,antz+1998,3.67
121430,8,K-12 student,M,the+terminator+1984,4.0
121430,8,K-12 student,M,akira+1988,4.0
121430,8,K-12 student,M,fatal+attraction+1987,4.0
121430,8,K-12 student,M,alien+1979,5.0
188419,9,K-12 student,M,pulp+fiction+1994,3.66
188419,9,K-12 student,M,jurassic+park+1993,5.0
141009,12,scientist,M,monsters_+inc.+2001,3.0
134091,8,K-12 student,F,sleepless+in+seattle+1993,5.0
134091,8,K-12 student,F,speak+2004,5.0
134091,8,K-12 student,F,whisper+of+the+heart+1995,3.64
134091,8,K-12 student,F,parenthood+1989,1.0
91254,11,homemaker,M,along+came+a+spider+2001,3.63
91254,11,homemaker,M,a+beautiful+mind+2001,4.0
91254,11,homemaker,M,miss+congeniality+2000,4.0
91254,11,homemaker,M,the+green+mile+1999,5.0
214091,12,sales/marketing,M,in+the+line+of+fire+1993,3.64
214091,12,sales/marketing,M,natural+born+killers+1994,3.64
214091,12,sales/marketing,M,airplane+1980,3.0
214091,12,sales/marketing,M,tank+girl+1995,3.64
199209,9,K-12 student,F,star+wars+1977,3.65
199209,9,K-12 student,F,the+santa+clause+1994,4.0
199209,9,K-12 student,F,george+of+the+jungle+1997,3.65
199209,9,K-12 student,F,petes+dragon+1977,4.0
121775,14,sales/marketing,M,big+fish+2003,3.0
121775,14,sales/marketing,M,fahrenheit+911+2004,3.0
121775,14,sales/marketing,M,robin+hood+men+in+tights+1993,4.0
121775,14,sales/marketing,M,jurassic+park+1993,3.65
51155,11,homemaker,F,the+importance+of+being+earnest+1952,5.0
51155,11,homemaker,F,the+fifth+element+1997,5.0
51155,11,homemaker,F,roxanne+1987,3.0
51155,11,homemaker,F,x2+2003,3.65
165041,10,K-12 student,F,Unknown,3.65
193642,10,self-employed,M,charlies+angels+2000,3.0
113471,12,lawyer,M,porkys+3+revenge+1985,3.65
113471,12,lawyer,M,jury+duty+1995,3.0
113471,12,lawyer,M,beverly+hills+cop+ii+1987,3.0
90931,14,K-12 student,M,despicable+me+2010,5.0
90931,14,K-12 student,M,the+truman+show+1998,3.65
90931,14,K-12 student,M,princess+mononoke+1997,4.0
172452,9,K-12 student,M,twister+1996,2.0
172452,9,K-12 student,M,the+medallion+2003,3.64
172452,9,K-12 student,M,return+of+the+jedi+1983,5.0
172452,9,K-12 student,M,history+of+the+world+part+i+1981,3.0
79074,11,K-12 student,M,superbad+2007,4.0
79074,11,K-12 student,M,dude_+wheres+my+car+2000,4.0
79074,11,K-12 student,M,cast+away+2000,4.0
79074,11,K-12 student,M,hitch+2005,3.0
57695,13,K-12 student,M,kung+fu+hustle+2004,4.0
57695,13,K-12 student,M,s1m0ne+2002,5.0
190292,16,K-12 student,M,my+neighbor+totoro+1988,5.0
190292,16,K-12 student,M,i+am+number+four+2011,3.64
190292,16,K-12 student,M,the+intouchables+2011,5.0
190292,16,K-12 student,M,the+wind+rises+2013,5.0
53371,16,K-12 student,M,shall+we+dance+1996,4.0
53371,16,K-12 student,M,the+amazing+spider-man+2012,5.0
53371,16,K-12 student,M,return+of+the+jedi+1983,4.0
