user,age,occupation,gender,item,rating
87980,25,college/grad student,M,top+gun+1986,3.67
87980,25,college/grad student,M,bed+of+roses+1996,3.0
29044,26,sales/marketing,M,the+graduate+1967,5.0
29044,26,sales/marketing,M,being+john+malkovich+1999,4.0
29247,25,college/grad student,M,the+10th+victim+1965,1.0
29247,25,college/grad student,M,red+dragon+2002,2.0
123552,18,college/grad student,M,goodfellas+1990,3.74
123552,18,college/grad student,M,gladiator+1992+1992,3.74
123552,18,college/grad student,M,fear+and+loathing+in+las+vegas+1998,3.74
123552,18,college/grad student,M,falling+down+1993,3.0
87758,25,retired,F,when+harry+met+sally...+1989,5.0
87758,25,retired,F,101+dalmatians+1996,3.78
87758,25,retired,F,the+mexican+2001,3.0
48012,26,scientist,M,french+twist+1995,3.68
48012,26,scientist,M,hackers+1995,3.0
48012,26,scientist,M,bogus+1996,3.68
37695,26,clerical/admin,M,the+corporation+2003,3.0
37695,26,clerical/admin,M,the+lost+boys+1987,2.0
37695,26,clerical/admin,M,son+in+law+1993,3.58
37695,26,clerical/admin,M,an+american+tail+fievel+goes+west+1991,1.0
85899,21,K-12 student,M,dantes+peak+1997,3.55
85899,21,K-12 student,M,wuthering+heights+1970,3.55
85899,21,K-12 student,M,the+princess+bride+1987,5.0
85899,21,K-12 student,M,the+return+of+jafar+1994,3.0
113458,26,executive/managerial,M,tumbleweeds+1999,5.0
113458,26,executive/managerial,M,peters+friends+1992,5.0
113458,26,executive/managerial,M,20_000+leagues+under+the+sea+1954,3.59
113458,26,executive/managerial,M,to+catch+a+thief+1955,5.0
142401,26,retired,F,quills+2000,2.0
142401,26,retired,F,cleopatra+1963,2.0
142401,26,retired,F,shrek+2001,4.0
142401,26,retired,F,chicken+run+2000,5.0
179915,26,executive/managerial,M,raging+bull+1980,4.0
179915,26,executive/managerial,M,pulp+fiction+1994,5.0
103718,18,sales/marketing,M,memento+2000,5.0
103718,18,sales/marketing,M,the+usual+suspects+1995,5.0
103718,18,sales/marketing,M,notes+on+a+scandal+2006,4.0
103718,18,sales/marketing,M,air+force+one+1997,3.0
94055,26,scientist,M,wyatt+earp+1994,3.71
94055,26,scientist,M,hot+shots+part+deux+1993,2.0
126105,25,scientist,M,amlie+2001,5.0
126105,25,scientist,M,frozen+river+2008,4.0
190296,26,college/grad student,M,shakespeare+in+love+1998,3.71
190296,26,college/grad student,M,one+flew+over+the+cuckoos+nest+1975,3.71
190296,26,college/grad student,M,braveheart+1995,4.0
190296,26,college/grad student,M,28+days+2000,3.0
167034,22,sales/marketing,F,fear+and+loathing+in+las+vegas+1998,3.7
167034,22,sales/marketing,F,runaway+bride+1999,3.0
167034,22,sales/marketing,F,sky+captain+and+the+world+of+tomorrow+2004,4.0
167034,22,sales/marketing,F,enigma+2001,3.0
23547,25,college/grad student,M,american+history+x+1998,5.0
23547,25,college/grad student,M,star+wars+1977,3.71
23547,25,college/grad student,M,amlie+2001,5.0
23547,25,college/grad student,M,saving+private+ryan+1998,3.0
86942,26,executive/managerial,M,the+departed+2006,3.71
86942,26,executive/managerial,M,rain+man+1988,4.0
86942,26,executive/managerial,M,the+shawshank+redemption+1994,3.71
86942,26,executive/managerial,M,memento+2000,3.71
192962,25,self-employed,F,super+size+me+2004,3.0
192962,25,self-employed,F,waynes+world+1992,4.0
192962,25,self-employed,F,where+the+heart+is+2000,3.0
192962,25,self-employed,F,mallrats+1995,3.0
110665,20,college/grad student,M,crouching+tiger_+hidden+dragon+2000,1.0
110665,20,college/grad student,M,alien+1979,4.0
110665,20,college/grad student,M,the+matrix+1999,5.0
110665,20,college/grad student,M,american+pie+1999,3.69
185329,25,self-employed,M,conspiracy+theory+1997,3.0
38103,26,executive/managerial,M,rush+hour+1998,3.71
114674,26,scientist,M,big+daddy+1999,3.0
114674,26,scientist,M,a+midsummer+nights+dream+1999,4.0
114674,26,scientist,M,arachnophobia+1990,3.72
114674,26,scientist,M,condorman+1981,1.0
18297,19,college/grad student,M,analyze+that+2002,2.0
18297,19,college/grad student,M,the+fast+and+the+furious+1955,3.72
18297,19,college/grad student,M,the+crow+1994,3.72
18297,19,college/grad student,M,twelve+monkeys+1995,3.0
202164,26,tradesman/craftsman,M,finding+nemo+2003,4.0
202164,26,tradesman/craftsman,M,the+rocky+horror+picture+show+1975,1.0
202164,26,tradesman/craftsman,M,monsters_+inc.+2001,4.0
202164,26,tradesman/craftsman,M,the+exorcist+1973,3.0
94226,26,college/grad student,M,sixteen+candles+1984,3.68
94226,26,college/grad student,M,the+patriot+2000,3.68
94226,26,college/grad student,M,space+cowboys+2000,4.0
94226,26,college/grad student,M,the+kentucky+fried+movie+1977,3.68
151704,21,self-employed,M,batman+1989,5.0
151704,21,self-employed,M,elektra+2005,5.0
151704,21,self-employed,M,history+of+the+world+part+i+1981,3.68
151704,21,self-employed,M,the+omen+1976,1.0
169690,26,college/grad student,M,mr.+hollands+opus+1995,3.0
169690,26,college/grad student,M,the+juror+1996,1.0
169690,26,college/grad student,M,grumpier+old+men+1995,4.0
169690,26,college/grad student,M,sleepers+1996,5.0
66100,18,K-12 student,M,city+of+angels+1998,4.0
66100,18,K-12 student,M,gladiator+2000,5.0
66100,18,K-12 student,M,space+jam+1996,4.0
66100,18,K-12 student,M,austin+powers+international+man+of+mystery+1997,4.0
135553,26,college/grad student,M,blade+runner+1982,3.69
135553,26,college/grad student,M,about+schmidt+2002,3.69
28514,26,homemaker,M,ghost+rider+2007,4.0
28514,26,homemaker,M,constantine+2005,4.0
28514,26,homemaker,M,apocalypto+2006,4.0
133778,25,K-12 student,M,shaun+of+the+dead+2004,3.68
133778,25,K-12 student,M,planet+of+the+apes+1968,4.0
34501,25,scientist,M,forgetting+sarah+marshall+2008,3.68
34501,25,scientist,M,supergirl+1984,2.0
34501,25,scientist,M,superman+returns+2006,4.0
79229,25,sales/marketing,M,the+bourne+supremacy+2004,4.0
79229,25,sales/marketing,M,return+of+the+jedi+1983,3.0
79229,25,sales/marketing,M,taxi+driver+1976,3.68
135290,25,scientist,M,any+given+sunday+1999,3.67
135290,25,scientist,M,from+hell+2001,3.67
135290,25,scientist,M,the+lord+of+the+rings+the+return+of+the+king+2003,3.67
135290,25,scientist,M,the+dark+knight+2008,5.0
8500,26,executive/managerial,M,pulp+fiction+1994,4.0
8500,26,executive/managerial,M,stargate+1994,3.66
8500,26,executive/managerial,M,the+silence+of+the+lambs+1991,4.0
8500,26,executive/managerial,M,first+knight+1995,4.0
72922,25,artist,M,conan+the+barbarian+1982,4.0
72922,25,artist,M,goldeneye+1995,3.0
78242,25,executive/managerial,M,the+silence+of+the+lambs+1991,2.0
78242,25,executive/managerial,M,raiders+of+the+lost+ark+1981,4.0
78242,25,executive/managerial,M,the+frighteners+1996,4.0
78242,25,executive/managerial,M,major+payne+1995,3.66
130748,25,college/grad student,F,airplane+1980,2.0
130748,25,college/grad student,F,twelve+monkeys+1995,5.0
130748,25,college/grad student,F,sixteen+candles+1984,1.0
130748,25,college/grad student,F,aladdin+1992,4.0
25459,17,sales/marketing,M,bulworth+1998,4.0
25459,17,sales/marketing,M,judge+dredd+1995,4.0
25459,17,sales/marketing,M,theres+something+about+mary+1998,3.0
25459,17,sales/marketing,M,billy+madison+1995,4.0
107819,23,sales/marketing,M,star+wars+episode+iii+-+revenge+of+the+sith+2005,3.0
107819,23,sales/marketing,M,the+brothers+grimm+2005,3.64
107819,23,sales/marketing,M,predator+1987,3.64
164466,25,tradesman/craftsman,M,ice+age+2002,4.0
164466,25,tradesman/craftsman,M,butch+cassidy+and+the+sundance+kid+1969,1.0
164466,25,tradesman/craftsman,M,austin+powers+international+man+of+mystery+1997,1.0
164466,25,tradesman/craftsman,M,lethal+weapon+1987,3.63
78809,22,sales/marketing,M,operation+petticoat+1959,5.0
78809,22,sales/marketing,M,good+will+hunting+1997,5.0
78809,22,sales/marketing,M,atlantis+the+lost+empire+2001,5.0
78809,22,sales/marketing,M,behind+enemy+lines+2001,2.0
99190,25,executive/managerial,M,twelve+monkeys+1995,4.0
99190,25,executive/managerial,M,the+wings+of+the+dove+1997,4.0
99190,25,executive/managerial,M,everyone+says+i+love+you+1996,3.64
99190,25,executive/managerial,M,l.a.+confidential+1997,5.0
214269,26,college/grad student,M,sudden+death+1995,3.0
214269,26,college/grad student,M,the+nutty+professor+1996,2.0
214269,26,college/grad student,M,broken+arrow+1996,3.64
214269,26,college/grad student,M,the+arrival+1996,4.0
215210,25,college/grad student,M,the+matrix+1999,3.64
215210,25,college/grad student,M,u-571+2000,3.0
215210,25,college/grad student,M,back+to+the+future+1985,5.0
215210,25,college/grad student,M,titanic+1997,4.0
180433,26,sales/marketing,M,liar+liar+1997,3.65
180433,26,sales/marketing,M,a.i.+artificial+intelligence+2001,3.65
180433,26,sales/marketing,M,as+good+as+it+gets+1997,4.0
180433,26,sales/marketing,M,lost+in+translation+2003,3.0
23660,25,college/grad student,M,the+lord+of+the+rings+the+two+towers+2002,4.0
23660,25,college/grad student,M,the+doors+1991,5.0
23660,25,college/grad student,M,oceans+eleven+2001,3.65
23660,25,college/grad student,M,i+still+know+what+you+did+last+summer+1998,2.0
200537,25,clerical/admin,M,mona+lisa+1986,4.0
200537,25,clerical/admin,M,cool+hand+luke+1967,3.65
200537,25,clerical/admin,M,the+truman+show+1998,4.0
200537,25,clerical/admin,M,ronin+1998,3.65
173269,26,college/grad student,M,don+juan+demarco+1994,4.0
173269,26,college/grad student,M,the+lion+king+1994,3.64
173269,26,college/grad student,M,mrs.+doubtfire+1993,4.0
173269,26,college/grad student,M,aladdin+1992,5.0
98608,25,sales/marketing,M,outbreak+1995,3.0
48513,25,executive/managerial,F,dangerous+liaisons+1988,4.0
48513,25,executive/managerial,F,inception+2010,3.65
48513,25,executive/managerial,F,the+neverending+story+1984,4.0
48513,25,executive/managerial,F,the+family+man+2000,4.0
169826,22,customer service,M,sgt.+bilko+1996,3.0
169826,22,customer service,M,fantastic+four+2005,4.0
169826,22,customer service,M,pitch+black+2000,4.0
196060,25,clerical/admin,M,the+dead+zone+1983,2.0
196060,25,clerical/admin,M,the+shining+1980,3.66
196060,25,clerical/admin,M,carrie+1976,3.66
156795,25,other or not specified,M,pleasantville+1998,4.0
156795,25,other or not specified,M,father+of+the+bride+part+ii+1995,1.0
102686,26,sales/marketing,M,finding+nemo+2003,5.0
102686,26,sales/marketing,M,wargames+1983,3.66
102686,26,sales/marketing,M,a+christmas+story+1983,4.0
176097,25,tradesman/craftsman,M,pirates+of+the+caribbean+the+curse+of+the+black+pearl+2003,3.0
176097,25,tradesman/craftsman,M,waterworld+1995,5.0
176097,25,tradesman/craftsman,M,last+action+hero+1993,2.0
176097,25,tradesman/craftsman,M,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5.0
16701,18,artist,M,kiss+kiss+bang+bang+2005,3.0
16701,18,artist,M,lethal+weapon+2+1989,3.65
16701,18,artist,M,deep+blue+sea+1999,3.0
44469,23,sales/marketing,M,north+face+2008,5.0
44469,23,sales/marketing,M,gladiator+2000,5.0
44469,23,sales/marketing,M,avatar+2009,5.0
85607,26,programmer,M,the+dark+knight+2008,5.0
194447,24,college/grad student,M,drive+me+crazy+1999,1.0
194447,24,college/grad student,M,insomnia+1997,2.0
207334,22,homemaker,F,divine+secrets+of+the+ya-ya+sisterhood+2002,1.0
207334,22,homemaker,F,the+exorcist+1973,3.66
207334,22,homemaker,F,psycho+1998,4.0
146484,26,college/grad student,M,gravity+2013,3.0
146484,26,college/grad student,M,finding+nemo+2003,4.0
160905,25,college/grad student,F,adult+world+2013,4.0
160905,25,college/grad student,F,the+beach+2000,3.66
76471,21,other or not specified,M,x-men+days+of+future+past+2014,3.67
76471,21,other or not specified,M,raiders+of+the+lost+ark+1981,4.0
76471,21,other or not specified,M,return+of+the+jedi+1983,3.67
76471,21,other or not specified,M,the+lego+movie+2014,4.0
122174,19,sales/marketing,M,sling+blade+1996,4.0
122174,19,sales/marketing,M,spider+2002,5.0
143342,25,scientist,M,up+in+the+air+2009,4.0
143342,25,scientist,M,pans+labyrinth+2006,5.0
143342,25,scientist,M,sherlock+holmes+2009,5.0
143342,25,scientist,M,walle+2008,5.0
99104,18,K-12 student,M,x-men+first+class+2011,3.67
99104,18,K-12 student,M,castle+in+the+sky+1986,4.0
99104,18,K-12 student,M,final+fantasy+vii+advent+children+2005,3.67
99104,18,K-12 student,M,paprika+2006,3.67
72186,21,K-12 student,M,toy+story+1995,4.0
72186,21,K-12 student,M,the+grudge+2004,3.0
72186,21,K-12 student,M,chicago+2002,3.67
72186,21,K-12 student,M,ransom+1996,4.0
205731,25,executive/managerial,M,star+trek+generations+1994,3.0
205731,25,executive/managerial,M,crimson+tide+1995,3.0
205731,25,executive/managerial,M,aladdin+1992,3.0
205731,25,executive/managerial,M,pulp+fiction+1994,4.0
159329,26,college/grad student,F,tropic+thunder+2008,3.67
159329,26,college/grad student,F,the+dark+knight+2008,5.0
159329,26,college/grad student,F,less+than+zero+1987,3.67
159329,26,college/grad student,F,iron+man+2+2010,5.0
162071,26,artist,M,the+legend+of+drunken+master+1994,3.67
162071,26,artist,M,fist+of+legend+1994,3.67
162071,26,artist,M,big+trouble+in+little+china+1986,5.0
162071,26,artist,M,shrek+2001,4.0
44800,26,sales/marketing,M,drop+dead+gorgeous+1999,5.0
44800,26,sales/marketing,M,the+full+monty+1997,3.66
44800,26,sales/marketing,M,who+framed+roger+rabbit+1988,5.0
44800,26,sales/marketing,M,high+fidelity+2000,5.0
14644,21,K-12 student,M,bad+boys+1995,3.66
14644,21,K-12 student,M,national+treasure+2004,3.66
14644,21,K-12 student,M,a+knights+tale+2001,3.66
14644,21,K-12 student,M,shanghai+noon+2000,4.0
175623,24,self-employed,M,life+of+brian+1979,2.0
175623,24,self-employed,M,under+siege+1992,1.0
175623,24,self-employed,M,the+empire+strikes+back+1980,2.0
175623,24,self-employed,M,indiana+jones+and+the+temple+of+doom+1984,1.0
92370,26,sales/marketing,M,big+night+1996,3.0
92370,26,sales/marketing,M,airplane+1980,4.0
92370,26,sales/marketing,M,tomorrow+never+dies+1997,3.65
92370,26,sales/marketing,M,a+streetcar+named+desire+1951,3.65
125672,21,K-12 student,F,raiders+of+the+lost+ark+1981,4.0
125672,21,K-12 student,F,homeward+bound+the+incredible+journey+1993,5.0
125672,21,K-12 student,F,diamonds+are+forever+1971,4.0
125672,21,K-12 student,F,an+american+tail+fievel+goes+west+1991,3.66
72569,26,academic/educator,M,trainspotting+1996,3.66
72569,26,academic/educator,M,being+john+malkovich+1999,1.0
72569,26,academic/educator,M,city+of+god+2002,5.0
72569,26,academic/educator,M,the+bridges+of+madison+county+1995,1.0
112667,25,executive/managerial,M,pretty+woman+1990,5.0
44422,26,college/grad student,M,red+planet+2000,2.0
44422,26,college/grad student,M,old+school+2003,5.0
44422,26,college/grad student,M,the+royal+tenenbaums+2001,3.0
44422,26,college/grad student,M,insomnia+2002,3.0
190127,20,K-12 student,M,brokeback+mountain+2005,4.0
190127,20,K-12 student,M,mrs.+doubtfire+1993,3.0
6089,26,college/grad student,M,requiem+for+a+dream+2000,5.0
6089,26,college/grad student,M,battle+royale+2000,3.65
6089,26,college/grad student,M,children+of+men+2006,2.0
6089,26,college/grad student,M,american+gangster+2007,2.0
104858,18,customer service,M,judge+dredd+1995,3.65
104858,18,customer service,M,blues+brothers+2000+1998,3.65
154902,25,sales/marketing,M,licence+to+kill+1989,4.0
154902,25,sales/marketing,M,die+hard+1988,4.0
154902,25,sales/marketing,M,north+by+northwest+1959,3.65
154902,25,sales/marketing,M,turbulence+1997,3.65
