user,age,occupation,gender,item,rating
178129,41,programmer,M,this+is+spinal+tap+1984,4.0
178129,41,programmer,M,monty+python+and+the+holy+grail+1975,3.75
178129,41,programmer,M,it+happened+one+night+1934,3.75
30531,41,executive/managerial,M,wag+the+dog+1997,4.0
30531,41,executive/managerial,M,conspiracy+theory+1997,3.83
30531,41,executive/managerial,M,star+trek+the+motion+picture+1979,4.0
30531,41,executive/managerial,M,amadeus+1984,3.0
184466,50,academic/educator,M,high+noon+1952,3.66
184466,50,academic/educator,M,parenthood+1989,5.0
184466,50,academic/educator,M,kalifornia+1993,3.66
184466,50,academic/educator,M,what+lies+beneath+2000,4.0
193072,57,academic/educator,F,citizen+kane+1941,3.71
193072,57,academic/educator,F,bandit+queen+1994,5.0
160623,48,academic/educator,M,falling+down+1993,4.0
160623,48,academic/educator,M,murder_+my+sweet+1944,3.66
160623,48,academic/educator,M,my+best+fiend+1999,4.0
87234,53,executive/managerial,M,a+fistful+of+dollars+1964,5.0
87234,53,executive/managerial,M,nadja+1994,3.0
48287,47,K-12 student,F,abbott+and+costello+meet+frankenstein+1948,3.64
48287,47,K-12 student,F,bride+of+the+monster+1955,3.64
48287,47,K-12 student,F,the+maltese+falcon+1941,4.0
48287,47,K-12 student,F,the+shaggy+dog+1959,3.64
12165,54,self-employed,M,casablanca+1942,3.66
186113,54,academic/educator,M,mrs.+doubtfire+1993,3.67
186113,54,academic/educator,M,ed+wood+1994,3.0
186113,54,academic/educator,M,searching+for+bobby+fischer+1993,4.0
186113,54,academic/educator,M,mission+impossible+1996,4.0
74003,49,academic/educator,M,breakfast+at+tiffanys+1961,2.0
74003,49,academic/educator,M,annie+hall+1977,4.0
74003,49,academic/educator,M,apocalypse+now+1979,5.0
74003,49,academic/educator,M,crocodile+dundee+1986,2.0
137356,56,retired,F,stealing+beauty+1996,3.0
137356,56,retired,F,how+to+make+an+american+quilt+1995,4.0
137356,56,retired,F,waiting+to+exhale+1995,3.0
137356,56,retired,F,forrest+gump+1994,3.66
159251,56,retired,M,like+water+for+chocolate+1992,1.0
87875,44,executive/managerial,M,pulp+fiction+1994,5.0
87875,44,executive/managerial,M,beauty+and+the+beast+1991,3.0
87875,44,executive/managerial,M,rob+roy+1995,5.0
87875,44,executive/managerial,M,the+shawshank+redemption+1994,5.0
144065,51,self-employed,F,jumpin+jack+flash+1986,3.65
110004,41,clerical/admin,M,legend+1985,3.65
110004,41,clerical/admin,M,i+love+you+to+death+1990,3.0
110004,41,clerical/admin,M,executive+decision+1996,3.0
110004,41,clerical/admin,M,elektra+2005,3.65
149279,42,executive/managerial,M,the+big+chill+1983,3.0
149279,42,executive/managerial,M,mary+poppins+1964,4.0
149279,42,executive/managerial,M,meet+the+parents+2000,3.64
149279,42,executive/managerial,M,saved+2004,3.64
166832,55,executive/managerial,M,how+to+make+an+american+quilt+1995,3.0
166832,55,executive/managerial,M,death+and+the+maiden+1994,3.0
166832,55,executive/managerial,M,the+ref+1994,3.0
75154,42,scientist,M,young+frankenstein+1974,3.63
75154,42,scientist,M,fame+1980,3.63
75154,42,scientist,M,the+miracle+worker+1962,5.0
75154,42,scientist,M,charly+1968,4.0
147731,51,retired,F,cold+comfort+farm+1995,4.0
147731,51,retired,F,the+grifters+1990,3.63
147731,51,retired,F,the+absent-minded+professor+1961,3.63
147731,51,retired,F,fargo+1996,5.0
202211,42,other or not specified,M,superman+1978,2.0
202211,42,other or not specified,M,i+heart+huckabees+2004,3.63
202211,42,other or not specified,M,office+space+1999,3.0
202211,42,other or not specified,M,bridget+joness+diary+2001,3.63
102007,43,executive/managerial,M,city+slickers+ii+the+legend+of+curlys+gold+1994,3.64
102007,43,executive/managerial,M,the+santa+clause+1994,3.64
135322,41,artist,F,beauty+and+the+beast+1991,5.0
197983,42,college/grad student,F,back+to+school+1986,1.0
197983,42,college/grad student,F,when+harry+met+sally...+1989,5.0
172569,44,clerical/admin,M,the+kid+stays+in+the+picture+2002,5.0
172569,44,clerical/admin,M,the+spanish+prisoner+1997,5.0
172569,44,clerical/admin,M,the+bank+dick+1940,4.0
172569,44,clerical/admin,M,jesus+son+1999,5.0
177537,55,academic/educator,M,meet+the+parents+2000,3.64
177537,55,academic/educator,M,being+john+malkovich+1999,3.64
177537,55,academic/educator,M,dirty+dancing+1987,2.0
177537,55,academic/educator,M,airplane+1980,3.0
23061,43,writer,M,frequency+2000,3.64
102169,43,other or not specified,M,almost+famous+2000,5.0
102169,43,other or not specified,M,the+talented+mr.+ripley+1999,1.0
102169,43,other or not specified,M,rain+man+1988,4.0
102169,43,other or not specified,M,top+gun+1986,3.0
215380,41,executive/managerial,M,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,2.0
215380,41,executive/managerial,M,jaws+1975,3.0
215380,41,executive/managerial,M,identity+2003,4.0
215380,41,executive/managerial,M,the+piano+1993,4.0
45595,41,executive/managerial,M,the+remains+of+the+day+1993,4.0
45595,41,executive/managerial,M,four+weddings+and+a+funeral+1994,3.64
45595,41,executive/managerial,M,coneheads+1993,3.64
45595,41,executive/managerial,M,beauty+and+the+beast+1991,4.0
168936,50,executive/managerial,F,lost+in+space+1998,1.0
168936,50,executive/managerial,F,widows+peak+1994,4.0
168936,50,executive/managerial,F,the+prince+of+egypt+1998,3.64
168936,50,executive/managerial,F,sleeper+1973,3.64
178713,46,other or not specified,F,wag+the+dog+1997,4.0
178713,46,other or not specified,F,babe+pig+in+the+city+1998,3.0
178713,46,other or not specified,F,chasing+amy+1997,3.63
178713,46,other or not specified,F,the+lady+vanishes+1938,4.0
90064,46,retired,F,stand+by+me+1986,3.64
90064,46,retired,F,my+life+as+a+dog+1985,4.0
90064,46,retired,F,the+curious+case+of+benjamin+button+2008,3.0
90064,46,retired,F,20_000+leagues+under+the+sea+1954,3.0
33847,43,executive/managerial,M,bowfinger+1999,4.0
33847,43,executive/managerial,M,monsters_+inc.+2001,3.64
33847,43,executive/managerial,M,a+knights+tale+2001,4.0
33847,43,executive/managerial,M,babe+1995,3.64
161921,44,academic/educator,M,jumanji+1995,3.0
161921,44,academic/educator,M,manon+of+the+spring+1986,4.0
161921,44,academic/educator,M,out+of+africa+1985,3.0
161921,44,academic/educator,M,hoosiers+1986,5.0
48091,58,doctor/health care,M,hamlet+1996,3.65
48091,58,doctor/health care,M,nixon+1995,3.0
139048,44,executive/managerial,M,clueless+1995,3.0
139048,44,executive/managerial,M,goldeneye+1995,5.0
139048,44,executive/managerial,M,aladdin+1992,4.0
71264,49,artist,M,we+were+soldiers+2002,4.0
71264,49,artist,M,joe+dirt+2001,3.0
71264,49,artist,M,rush+hour+1998,3.0
71264,49,artist,M,dances+with+wolves+1990,4.0
31818,41,K-12 student,M,the+manchurian+candidate+1962,3.65
31818,41,K-12 student,M,animal+house+1978,3.65
31818,41,K-12 student,M,waterworld+1995,3.65
31818,41,K-12 student,M,star+trek+first+contact+1996,4.0
182234,46,academic/educator,F,to+wong+foo_+thanks+for+everything+julie+newmar+1995,3.65
125381,52,academic/educator,F,as+good+as+it+gets+1997,3.65
125381,52,academic/educator,F,benny++joon+1993,4.0
125381,52,academic/educator,F,forrest+gump+1994,4.0
125381,52,academic/educator,F,picnic+1955,3.65
5365,52,self-employed,M,the+quiet+man+1952,3.65
9960,52,executive/managerial,M,l.a.+confidential+1997,2.0
9960,52,executive/managerial,M,alien+1979,3.0
152008,50,academic/educator,F,legends+of+the+fall+1994,4.0
152008,50,academic/educator,F,city+slickers+ii+the+legend+of+curlys+gold+1994,3.0
152008,50,academic/educator,F,ghost+1990,3.65
152008,50,academic/educator,F,mission+impossible+1996,4.0
174430,42,executive/managerial,M,austin+powers+the+spy+who+shagged+me+1999,3.0
174430,42,executive/managerial,M,terminator+2+judgment+day+1991,3.64
20305,43,executive/managerial,M,the+firm+1993,4.0
20305,43,executive/managerial,M,mrs.+doubtfire+1993,3.0
20305,43,executive/managerial,M,clear+and+present+danger+1994,4.0
20305,43,executive/managerial,M,babe+1995,4.0
63386,58,retired,F,arsenic+and+old+lace+1944,3.64
63386,58,retired,F,sleeping+beauty+1959,4.0
63386,58,retired,F,titan+a.e.+2000,4.0
63386,58,retired,F,the+princess+bride+1987,5.0
26483,57,retired,F,the+trip+to+bountiful+1985,3.64
26483,57,retired,F,the+last+picture+show+1971,3.0
26483,57,retired,F,rain+man+1988,4.0
26483,57,retired,F,the+killing+fields+1984,4.0
115236,47,executive/managerial,M,the+theory+of+flight+1999,4.0
115236,47,executive/managerial,M,babe+pig+in+the+city+1998,4.0
71692,43,executive/managerial,M,time+bandits+1981,3.0
71692,43,executive/managerial,M,the+lost+world+jurassic+park+1997,5.0
71692,43,executive/managerial,M,back+to+the+future+1985,5.0
71692,43,executive/managerial,M,life+is+beautiful+1997,5.0
86576,58,retired,M,the+thing+1982,4.0
86576,58,retired,M,an+american+werewolf+in+london+1981,3.0
86576,58,retired,M,boys+dont+cry+1999,3.0
86576,58,retired,M,harold+and+maude+1971,3.64
182077,57,retired,F,i+still+know+what+you+did+last+summer+1998,3.0
182077,57,retired,F,the+sixth+sense+1999,5.0
182077,57,retired,F,shrek+2001,3.64
182077,57,retired,F,ferris+buellers+day+off+1986,3.64
3276,42,executive/managerial,M,the+princess+bride+1987,3.0
195103,45,college/grad student,F,apollo+13+1995,3.0
195103,45,college/grad student,F,home+alone+1990,3.0
195103,45,college/grad student,F,mrs.+doubtfire+1993,4.0
195103,45,college/grad student,F,schindlers+list+1993,4.0
13779,47,sales/marketing,M,101+reykjavik+2000,1.0
13779,47,sales/marketing,M,topsy-turvy+1999,1.0
13779,47,sales/marketing,M,italian+for+beginners+2000,3.64
151446,56,retired,F,bad+lieutenant+1992,1.0
151446,56,retired,F,paulie+1998,5.0
2814,49,academic/educator,F,a+clockwork+orange+1971,4.0
2814,49,academic/educator,F,the+adventures+of+priscilla_+queen+of+the+desert+1994,5.0
2814,49,academic/educator,F,like+water+for+chocolate+1992,5.0
2814,49,academic/educator,F,twelfth+night+1996,3.64
78806,44,sales/marketing,M,the+meaning+of+life+1983,4.0
78806,44,sales/marketing,M,hellboy+2004,3.64
78806,44,sales/marketing,M,one+flew+over+the+cuckoos+nest+1975,4.0
78806,44,sales/marketing,M,the+jacket+2005,4.0
38616,55,executive/managerial,M,forrest+gump+1994,4.0
38616,55,executive/managerial,M,maverick+1994,4.0
38616,55,executive/managerial,M,braveheart+1995,4.0
10991,44,executive/managerial,M,saving+private+ryan+1998,3.0
143306,58,executive/managerial,M,casino+1995,3.64
143306,58,executive/managerial,M,gone+with+the+wind+1939,3.64
163351,41,artist,M,trading+places+1983,3.0
115766,44,executive/managerial,M,rob+roy+1995,4.0
115766,44,executive/managerial,M,casino+1995,5.0
115766,44,executive/managerial,M,the+breakfast+club+1985,3.64
115766,44,executive/managerial,M,snow+white+and+the+seven+dwarfs+1937,4.0
91084,56,college/grad student,M,a+beautiful+mind+2001,4.0
80751,41,other or not specified,M,the+cable+guy+1996,3.0
80751,41,other or not specified,M,sleepless+in+seattle+1993,3.0
175364,55,executive/managerial,M,the+wrong+trousers+1993,5.0
175364,55,executive/managerial,M,theres+something+about+mary+1998,5.0
175364,55,executive/managerial,M,living+in+oblivion+1995,4.0
175364,55,executive/managerial,M,as+good+as+it+gets+1997,3.0
129524,41,college/grad student,M,miracle+on+34th+street+1947,3.64
206856,50,executive/managerial,M,they+shoot+horses_+dont+they+1969,3.0
206856,50,executive/managerial,M,tom+jones+1963,4.0
206856,50,executive/managerial,M,the+hustler+1961,3.0
206856,50,executive/managerial,M,the+odd+couple+1968,4.0
18499,42,executive/managerial,M,kickboxer+1989,3.64
18499,42,executive/managerial,M,the+muppet+movie+1979,3.64
18499,42,executive/managerial,M,born+in+east+l.a.+1987,3.0
18499,42,executive/managerial,M,kiss+of+the+dragon+2001,3.64
72471,52,self-employed,M,the+jerk+1979,3.0
72471,52,self-employed,M,dangerous+liaisons+1988,3.64
72471,52,self-employed,M,sophies+choice+1982,5.0
102744,55,academic/educator,M,district+9+2009,4.0
102744,55,academic/educator,M,click+2006,3.64
87277,41,executive/managerial,F,while+you+were+sleeping+1995,3.64
105580,53,writer,M,raining+stones+1993,2.0
105580,53,writer,M,the+bad+and+the+beautiful+1952,3.64
192549,60,academic/educator,F,some+kind+of+wonderful+1987,3.0
192549,60,academic/educator,F,the+right+stuff+1983,3.64
192549,60,academic/educator,F,one+flew+over+the+cuckoos+nest+1975,3.0
192549,60,academic/educator,F,little+women+1994,5.0
79725,43,sales/marketing,F,ruthless+people+1986,3.64
79725,43,sales/marketing,F,goodfellas+1990,4.0
79725,43,sales/marketing,F,sullivans+travels+1941,4.0
79725,43,sales/marketing,F,the+commitments+1991,3.64
67973,59,executive/managerial,F,the+sixth+sense+1999,5.0
67973,59,executive/managerial,F,far+from+heaven+2002,1.0
67973,59,executive/managerial,F,thirteen+2003,3.64
74932,44,academic/educator,F,the+virgin+suicides+1999,5.0
74932,44,academic/educator,F,500+days+of+summer+2009,3.64
74932,44,academic/educator,F,101+dalmatians+1996,3.0
74932,44,academic/educator,F,the+woman+in+black+2012,3.0
123629,44,other or not specified,M,sgt.+bilko+1996,3.64
123629,44,other or not specified,M,james+and+the+giant+peach+1996,4.0
123629,44,other or not specified,M,the+mask+1994,3.0
123629,44,other or not specified,M,the+nightmare+before+christmas+1993,1.0
107051,44,executive/managerial,M,carrie+1976,4.0
107051,44,executive/managerial,M,ordinary+people+1980,3.0
20070,60,executive/managerial,F,jane+eyre+1996,4.0
20070,60,executive/managerial,F,vertigo+1958,3.64
40859,53,self-employed,M,psycho+1960,5.0
40859,53,self-employed,M,flying+tigers+1942,3.0
40859,53,self-employed,M,heaven+knows_+mr.+allison+1957,4.0
40859,53,self-employed,M,the+big+sleep+1946,5.0
114270,42,sales/marketing,M,the+princess+bride+1987,3.0
28646,44,college/grad student,F,to+kill+a+mockingbird+1962,4.0
28646,44,college/grad student,F,a+close+shave+1995,5.0
28646,44,college/grad student,F,titanic+1997,2.0
28646,44,college/grad student,F,eternal+sunshine+of+the+spotless+mind+2004,4.0
197614,45,writer,F,on+any+sunday+1971,5.0
197614,45,writer,F,beyond+the+mat+1999,5.0
197614,45,writer,F,american+movie+1999,5.0
197614,45,writer,F,koyaanisqatsi+1982,3.64
189019,60,retired,F,addams+family+values+1993,3.0
189019,60,retired,F,french+kiss+1995,4.0
10780,42,academic/educator,M,south+park+bigger_+longer++uncut+1999,3.64
10780,42,academic/educator,M,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,3.0
10780,42,academic/educator,M,lara+croft+tomb+raider+2001,2.0
10780,42,academic/educator,M,cast+away+2000,3.0
80929,52,executive/managerial,F,king+kong+1933,3.0
80929,52,executive/managerial,F,dracula+1931,2.0
80929,52,executive/managerial,F,horse+feathers+1932,4.0
80929,52,executive/managerial,F,jamaica+inn+1939,3.0
138904,43,sales/marketing,M,mortal+kombat+1995,3.64
138904,43,sales/marketing,M,the+400+blows+1959,4.0
138904,43,sales/marketing,M,lupin+the+third+the+castle+of+cagliostro+1979,4.0
138904,43,sales/marketing,M,shanghai+noon+2000,3.0
88196,50,academic/educator,M,schindlers+list+1993,5.0
51636,55,retired,M,harry+potter+and+the+philosophers+stone+2001,4.0
51636,55,retired,M,honey_+i+shrunk+the+kids+1989,3.64
51636,55,retired,M,rear+window+1954,3.64
142169,44,college/grad student,M,a+time+to+kill+1996,5.0
142169,44,college/grad student,M,the+flintstones+1994,5.0
142169,44,college/grad student,M,rocky+1976,4.0
142169,44,college/grad student,M,galaxy+quest+1999,1.0
63619,55,executive/managerial,F,city+of+angels+1998,3.0
63619,55,executive/managerial,F,the+bone+collector+1999,5.0
63619,55,executive/managerial,F,the+godfather+part+ii+1974,1.0
63619,55,executive/managerial,F,black+sheep+1996,3.64
187626,55,executive/managerial,M,double+indemnity+1944,3.64
101458,41,artist,M,rear+window+1954,4.0
101458,41,artist,M,mutiny+on+the+bounty+1935,4.0
101458,41,artist,M,good+will+hunting+1997,5.0
101458,41,artist,M,moscow+on+the+hudson+1984,2.0
174536,55,academic/educator,M,wall+street+1987,3.64
174536,55,academic/educator,M,blue+velvet+1986,5.0
174536,55,academic/educator,M,hamlet+1996,3.64
174536,55,academic/educator,M,mansfield+park+1999,4.0
12763,51,scientist,M,papillon+1973,4.0
12763,51,scientist,M,psycho+1960,3.64
12763,51,scientist,M,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,5.0
12763,51,scientist,M,frankenstein+1931,5.0
158119,50,other or not specified,M,the+ipcress+file+1965,3.64
158119,50,other or not specified,M,die+hard+1988,4.0
158119,50,other or not specified,M,butch+cassidy+and+the+sundance+kid+1969,4.0
158119,50,other or not specified,M,psycho+1960,5.0
174458,55,executive/managerial,M,macarthur+1977,2.0
28741,51,clerical/admin,M,from+dusk+till+dawn+1996,2.0
28741,51,clerical/admin,M,my+cousin+vinny+1992,4.0
